store_name,location,product_name,category,price,units_sold,revenue
Store_20,East Michael,Every,Electronics,1378.49,23,31705.27
Store_10,Parkerhaven,Eye,Beauty,5977.0,3,17931.0
Store_1,Estradaport,Better,Home,5743.14,21,120605.94
Store_15,West Erikamouth,Smile,Beauty,4050.01,50,202500.5
Store_18,North Kyleside,Each,Electronics,3938.84,49,193003.16
Store_4,Stephenfort,Culture,Beauty,2054.1,28,57514.8
Store_4,Lake Ryanborough,During,Home,1912.14,9,17209.26
Store_19,Bryantfurt,Herself,Beauty,3317.65,20,66353.0
Store_18,Bryantfurt,Option,Home,2503.89,18,45070.02
Store_3,Matthewbury,Attack,Clothing,5317.4,21,111665.4
Store_5,Wilsonland,Country,Sports,2740.83,8,21926.64
Store_14,West Kaitlynport,Enjoy,Sports,5969.16,38,226828.08
Store_1,Port Roberta,Blue,Beauty,5073.51,39,197866.89
Store_10,Williamsstad,Threat,Beauty,4990.18,20,99803.6
Store_19,South Amyside,No,Electronics,7143.53,49,350032.97
Store_2,Jeffreyshire,Race,Electronics,7624.31,2,15248.62
Store_19,South Wandaberg,Door,Beauty,1602.51,26,41665.26
Store_9,Williamsview,Late,Electronics,3266.71,18,58800.78
Store_6,Kathrynmouth,Last,Home,5792.58,17,98473.86
Store_1,New Francisco,Require,Clothing,2405.56,41,98627.96
Store_1,Williamsport,International,Clothing,5224.3,41,214196.3
Store_14,West Shane,Green,Electronics,2664.62,4,10658.48
Store_7,Ericland,Long,Sports,5292.81,50,264640.5
Store_15,Harpermouth,Home,Clothing,2661.68,14,37263.52
Store_16,Port Savannahmouth,College,Sports,840.16,12,10081.92
Store_6,East Jason,Ground,Sports,7093.5,26,184431.0
Store_19,Davidshire,Watch,Electronics,3279.78,47,154149.66
Store_11,West Sarah,Somebody,Electronics,207.06,42,8696.52
Store_9,Port Denise,Worker,Beauty,4384.72,22,96463.84
Store_17,New Susan,Suggest,Clothing,1320.66,4,5282.64
Store_14,Paulfort,Represent,Beauty,4141.19,27,111812.13
Store_7,East Cherylside,Painting,Sports,7381.36,44,324779.84
Store_17,Simmonsland,Hotel,Beauty,2922.73,40,116909.2
Store_8,East Valerie,Far,Electronics,1532.79,28,42918.12
Store_13,New Willieport,Human,Beauty,5327.68,17,90570.56
Store_19,North Laura,Painting,Sports,5798.61,31,179756.91
Store_1,South Seanmouth,History,Clothing,2885.61,32,92339.52
Store_5,South Kristenfort,Book,Clothing,7380.68,25,184517.0
Store_14,South Paulton,Police,Clothing,5747.88,34,195427.92
Store_7,Joneshaven,American,Sports,235.52,36,8478.72
Store_8,Donaldchester,Drop,Clothing,6698.49,36,241145.64
Store_8,West Jerometon,Hope,Clothing,5599.37,28,156782.36
Store_6,West Kimberly,Free,Beauty,724.05,5,3620.25
Store_20,East Marco,Collection,Home,3814.46,47,179279.62
Store_11,Millermouth,Election,Beauty,4872.97,12,58475.64
Store_3,New Victor,Send,Sports,2517.67,15,37765.05
Store_9,South Natashaside,Away,Clothing,1829.36,12,21952.32
Store_16,Lake Ryan,Defense,Electronics,3034.68,28,84971.04
Store_9,Thomasmouth,Individual,Beauty,4378.39,5,21891.95
Store_13,Stephanieberg,Sing,Beauty,7815.64,37,289178.68
Store_8,New Brentborough,Read,Beauty,2330.98,26,60605.48
Store_15,South Bobbyhaven,Brother,Beauty,5957.47,7,41702.29
Store_6,East Devon,Lot,Home,2391.94,10,23919.4
Store_9,East Toddfurt,Plan,Clothing,7947.99,33,262283.67
Store_4,Reynoldsland,Note,Electronics,2397.65,40,95906.0
Store_15,Catherinetown,Food,Clothing,869.51,1,869.51
Store_9,Lake Sarah,Even,Sports,1375.63,18,24761.34
Store_9,South Carla,Concern,Sports,6128.86,29,177736.94
Store_6,Rebeccaburgh,Buy,Sports,4995.5,44,219802.0
Store_5,Johnville,Information,Electronics,7031.53,44,309387.32
Store_7,Mcconnellview,Each,Clothing,3068.99,37,113552.63
Store_15,Brookeburgh,Hear,Sports,4327.41,30,129822.3
Store_2,Hensleymouth,Including,Clothing,2606.55,39,101655.45
Store_17,South Normanview,Even,Beauty,3812.74,41,156322.34
Store_5,West Bradside,Show,Sports,1786.02,14,25004.28
Store_1,South Gregorystad,Long,Beauty,3300.04,20,66000.8
Store_10,Campbellfort,Catch,Beauty,3485.42,49,170785.58
Store_3,North Brianbury,Stand,Clothing,2902.07,45,130593.15
Store_5,Timothystad,Film,Home,7892.31,47,370938.57
Store_18,Lake Brianbury,I,Clothing,997.49,44,43889.56
Store_11,Port Alex,Tonight,Home,5991.09,13,77884.17
Store_20,Port Andrewborough,Dream,Sports,7776.78,37,287740.86
Store_13,Kellyview,Summer,Beauty,7992.48,27,215796.96
Store_3,West Seanport,Individual,Beauty,3484.23,12,41810.76
Store_3,East Natalieville,Environmental,Sports,7408.57,7,51859.99
Store_11,Port Morganbury,None,Electronics,7425.11,7,51975.77
Store_8,Kirkfort,Television,Clothing,4457.54,8,35660.32
Store_12,South Kristenfort,Tough,Electronics,6279.35,33,207218.55
Store_13,West Tristanberg,Save,Beauty,358.13,2,716.26
Store_5,New Christinaton,Evidence,Home,4490.34,26,116748.84
Store_8,Johnsonshire,Through,Clothing,7821.11,12,93853.32
Store_20,North Stacy,Nice,Clothing,4657.78,26,121102.28
Store_20,Kathrynchester,Hear,Beauty,5068.26,38,192593.88
Store_14,Raymondville,Lead,Electronics,1131.33,30,33939.9
Store_7,West Barbara,Pattern,Clothing,5837.87,25,145946.75
Store_1,West Eddie,Wear,Home,3727.11,39,145357.29
Store_1,Marybury,Hear,Beauty,7310.48,14,102346.72
Store_3,West Kimberly,Let,Clothing,7128.74,41,292278.34
Store_13,North Madisontown,Live,Home,7809.74,23,179624.02
Store_11,South Michael,Who,Beauty,4334.04,34,147357.36
Store_12,South Normanview,Almost,Sports,5849.18,9,52642.62
Store_9,Youngport,Home,Sports,4016.83,33,132555.39
Store_20,West Alex,Culture,Electronics,6154.95,20,123099.0
Store_17,Brookeville,The,Home,2618.11,7,18326.77
Store_6,Port Tina,Sit,Electronics,7668.97,17,130372.49
Store_4,Kochbury,Almost,Beauty,3492.16,12,41905.92
Store_12,Ellisfurt,Probably,Beauty,186.12,22,4094.64
Store_7,Guzmanmouth,Environment,Sports,1817.96,36,65446.56
Store_9,East Connie,Management,Electronics,1665.39,4,6661.56
Store_3,Bryanside,Control,Clothing,3124.57,37,115609.09
Store_6,Taraland,Eye,Clothing,392.36,35,13732.6
Store_11,Lake Tamara,Weight,Electronics,2605.8,23,59933.4
Store_18,West Christopher,Attack,Electronics,3997.36,42,167889.12
Store_2,Madisonview,Attack,Beauty,6904.97,47,324533.59
Store_10,Jeremiahhaven,Community,Beauty,514.68,3,1544.04
Store_1,West Jonathanstad,Order,Sports,1188.33,30,35649.9
Store_6,South Christopherside,Edge,Beauty,4665.29,43,200607.47
Store_17,Kathleenfort,Old,Sports,4512.27,16,72196.32
Store_9,West Christine,Chance,Clothing,3798.39,25,94959.75
Store_10,Frederickburgh,His,Home,7560.61,46,347788.06
Store_2,Englishburgh,Hour,Sports,6956.08,33,229550.64
Store_9,South Matthew,Another,Sports,5222.23,10,52222.3
Store_2,West Stacyborough,Concern,Clothing,5328.9,29,154538.1
Store_9,Port Angela,Treatment,Clothing,4112.62,4,16450.48
Store_8,Mullinshaven,Spend,Clothing,1495.5,18,26919.0
Store_3,Gonzalezmouth,Half,Clothing,1009.98,3,3029.94
Store_14,Wilsonland,Happen,Home,3196.07,7,22372.49
Store_17,New Kristinbury,Head,Sports,4810.88,47,226111.36
Store_5,Lake Ryan,Practice,Clothing,648.69,12,7784.28
Store_11,Cherylfurt,Vote,Sports,2184.27,5,10921.35
Store_12,New James,Party,Electronics,964.15,2,1928.3
Store_4,Sawyerside,Painting,Beauty,5915.87,29,171560.23
Store_1,Salinasfurt,Add,Sports,2885.75,46,132744.5
Store_5,Port Tracy,Sister,Home,1268.41,27,34247.07
Store_17,Barryhaven,Least,Electronics,805.26,25,20131.5
Store_14,Lake Tom,What,Clothing,2855.88,22,62829.36
Store_13,New Robert,Really,Home,4937.7,28,138255.6
Store_2,Buchananstad,Painting,Electronics,7736.7,40,309468.0
Store_17,Jonesland,Agree,Beauty,2335.84,38,88761.92
Store_11,New Johnmouth,Per,Beauty,7041.9,33,232382.7
Store_9,West Danielshire,Glass,Clothing,737.67,15,11065.05
Store_15,South Tracyport,Population,Sports,2554.81,37,94527.97
Store_19,South Ashley,Herself,Sports,1676.23,20,33524.6
Store_16,North Kimberlyfort,Across,Electronics,3591.02,21,75411.42
Store_12,Garciaville,Outside,Electronics,3744.14,36,134789.04
Store_19,South Rhonda,Around,Home,5005.03,37,185186.11
Store_15,Shellymouth,Claim,Home,768.81,18,13838.58
Store_2,Leemouth,Door,Electronics,580.83,48,27879.84
Store_8,Cameronton,Tax,Clothing,4012.91,15,60193.65
Store_13,Martinshire,Try,Home,630.42,10,6304.2
Store_2,New Mary,None,Electronics,3606.15,4,14424.6
Store_20,North Stevenview,Wall,Sports,3569.13,43,153472.59
Store_11,North Samantha,Wish,Clothing,4418.78,31,136982.18
Store_2,East Carrie,Message,Sports,6418.86,30,192565.8
Store_11,Mannport,Parent,Home,2491.82,42,104656.44
Store_16,South Laura,Fund,Electronics,2287.54,11,25162.94
Store_12,Port Richardmouth,Deep,Electronics,5281.76,23,121480.48
Store_16,Joelville,Lay,Sports,7337.66,42,308181.72
Store_20,Claudiashire,Action,Home,2660.21,38,101087.98
Store_9,Port April,Seven,Clothing,4045.53,44,178003.32
Store_7,Shawtown,Blue,Electronics,4934.04,8,39472.32
Store_16,New Taratown,Almost,Clothing,3651.13,9,32860.17
Store_10,South Gregorystad,Test,Sports,1380.51,34,46937.34
Store_2,Huntermouth,Collection,Beauty,4589.53,5,22947.65
Store_4,Allenmouth,Us,Home,2881.64,40,115265.6
Store_16,East Cherylside,Thus,Beauty,6280.86,20,125617.2
Store_8,Port Andrewborough,Bit,Beauty,2390.18,17,40633.06
Store_20,East Billchester,Red,Home,7461.29,33,246222.57
Store_14,South Stevenshire,Listen,Electronics,5260.53,3,15781.59
Store_18,South Christopherside,Movie,Clothing,5897.59,49,288981.91
Store_17,Bradleyville,Wonder,Sports,3388.3,48,162638.4
Store_17,West Karachester,Shoulder,Beauty,1879.44,23,43227.12
Store_11,Emmaland,Team,Clothing,3097.17,44,136275.48
Store_8,Wardport,Somebody,Clothing,4441.4,8,35531.2
Store_12,Reidchester,Environmental,Beauty,4750.08,15,71251.2
Store_8,Harmonburgh,Participant,Beauty,3564.59,19,67727.21
Store_7,Zunigaside,Eight,Electronics,706.75,17,12014.75
Store_12,Port Kathleentown,Suggest,Sports,4456.11,42,187156.62
Store_14,Sawyerside,Speak,Sports,7609.45,32,243502.4
Store_4,Lake Jacquelineview,Local,Clothing,6549.4,10,65494.0
Store_16,South Kathrynborough,Step,Beauty,3135.0,6,18810.0
Store_17,East Samuel,Blue,Electronics,3096.68,43,133157.24
Store_13,Lake Michaelmouth,Human,Beauty,7156.04,17,121652.68
Store_11,Jeremyport,College,Electronics,5909.77,4,23639.08
Store_13,East Caitlin,Stay,Electronics,6175.2,17,104978.4
Store_7,Solischester,Culture,Sports,6193.58,19,117678.02
Store_5,Scottton,Assume,Sports,6195.36,1,6195.36
Store_18,Lake Christopherland,Tv,Electronics,170.08,3,510.24
Store_10,Harristown,Really,Beauty,4456.44,5,22282.2
Store_1,East Christopher,Common,Clothing,6982.79,42,293277.18
Store_8,North Frank,Four,Electronics,4471.92,15,67078.8
Store_1,Stephaniestad,Rock,Home,1954.11,7,13678.77
Store_4,Bauerport,Head,Sports,6599.27,27,178180.29
Store_19,West Kimbury,Admit,Sports,5250.63,31,162769.53
Store_12,South Scotttown,Where,Home,1770.69,21,37184.49
Store_6,South Jessica,Plan,Electronics,5290.77,10,52907.7
Store_9,Teresaview,That,Home,4431.04,27,119638.08
Store_8,Duranfort,Deep,Home,1640.69,37,60705.53
Store_7,South Kathy,Price,Clothing,7781.94,45,350187.3
Store_12,Port Allen,Campaign,Home,5261.31,39,205191.09
Store_6,Gutierrezshire,Community,Clothing,5425.43,43,233293.49
Store_18,Johnville,Current,Electronics,4650.49,41,190670.09
Store_11,South Cherylton,Conference,Sports,7447.99,48,357503.52
Store_11,Allenhaven,Generation,Clothing,7357.12,28,205999.36
Store_14,Cruzborough,City,Beauty,7197.0,38,273486.0
Store_8,West Kimberly,Specific,Electronics,3653.05,28,102285.4
Store_19,North Timothy,Hard,Home,161.49,38,6136.62
Store_15,Port Jeremiah,Long,Home,7563.67,7,52945.69
Store_8,Flowersbury,Deep,Home,3470.85,21,72887.85
Store_8,Frederickburgh,Trial,Electronics,7048.71,21,148022.91
Store_2,East Billchester,Write,Electronics,2378.98,17,40442.66
Store_1,New Andrew,Thing,Home,1433.93,39,55923.27
Store_10,Brandimouth,Team,Sports,7588.25,28,212471.0
Store_16,Traceymouth,Her,Electronics,2178.15,9,19603.35
Store_12,Amyfurt,Security,Beauty,2749.16,30,82474.8
Store_9,Lake Benjaminville,Myself,Beauty,5670.32,34,192790.88
Store_8,North Katieshire,Each,Clothing,6989.71,15,104845.65
Store_19,Patriciaborough,Him,Sports,7019.33,34,238657.22
Store_3,East Kimberly,Produce,Home,406.62,45,18297.9
Store_6,North Edwardborough,Life,Electronics,1522.51,20,30450.2
Store_17,Rachelmouth,Wide,Home,2433.8,15,36507.0
Store_16,Richardsonside,Small,Beauty,2619.36,8,20954.88
Store_19,West Bradside,Better,Home,328.8,18,5918.4
Store_14,New Tammy,Structure,Sports,3591.42,26,93376.92
Store_17,Donovanview,Fall,Beauty,1848.35,11,20331.85
Store_5,Lake Ryanborough,Brother,Home,5805.61,25,145140.25
Store_12,North Stevenburgh,Local,Beauty,1762.66,35,61693.1
Store_7,Lake Richard,Easy,Sports,5893.34,1,5893.34
Store_4,Bryantside,Eight,Electronics,2481.58,15,37223.7
Store_8,Williammouth,Word,Electronics,6564.54,18,118161.72
Store_3,South Jon,Site,Home,5913.4,26,153748.4
Store_18,South Anthonyborough,Wear,Sports,887.47,42,37273.74
Store_3,Conwayfort,Either,Home,7270.56,35,254469.6
Store_17,Donovanview,White,Home,1870.08,2,3740.16
Store_12,Lake Ryan,Every,Sports,5076.32,6,30457.92
Store_17,Leachfort,Information,Clothing,3840.77,47,180516.19
Store_17,South Gregorystad,Prevent,Sports,2639.4,37,97657.8
Store_10,West Lesliefort,Better,Home,5250.87,21,110268.27
Store_14,East Caitlin,Current,Beauty,3067.92,49,150328.08
Store_2,South Cherylton,Test,Beauty,4011.96,41,164490.36
Store_14,Port Jaredland,Last,Sports,5787.55,44,254652.2
Store_12,Flowersbury,Five,Clothing,1715.25,40,68610.0
Store_1,Lake Amyton,Trial,Sports,7969.87,9,71728.83
Store_11,New Christinaton,Tv,Clothing,2563.54,13,33326.02
Store_16,East Stevenbury,Option,Home,627.5,41,25727.5
Store_11,Michelleton,Today,Sports,3466.71,47,162935.37
Store_15,Christopherberg,Want,Home,712.06,10,7120.6
Store_20,North Alexandrachester,Yourself,Clothing,5194.16,25,129854.0
Store_1,North Alice,Fine,Clothing,1931.47,14,27040.58
Store_19,New Martinfurt,Per,Sports,512.29,33,16905.57
Store_18,North James,Hope,Clothing,6213.97,46,285842.62
Store_18,Bradleyshire,East,Clothing,2294.12,10,22941.2
Store_1,Peckville,Produce,Electronics,299.83,24,7195.92
Store_3,East Lisa,Campaign,Clothing,7472.22,1,7472.22
Store_10,Myershaven,Dog,Sports,7334.88,33,242051.04
Store_1,East Robertchester,Eight,Beauty,2099.0,41,86059.0
Store_17,South Nicole,Even,Electronics,7012.0,49,343588.0
Store_12,Madisonview,Give,Clothing,754.31,8,6034.48
Store_8,Johnville,Quickly,Sports,5275.33,48,253215.84
Store_20,Gilmoreville,Happy,Home,3285.07,43,141258.01
Store_4,New Scott,Create,Beauty,2276.65,13,29596.45
Store_11,East Margaret,Want,Sports,4588.57,45,206485.65
Store_2,Lake Jamesfurt,Increase,Beauty,5050.34,2,10100.68
Store_12,Lake Brian,One,Sports,7546.99,13,98110.87
Store_13,Russellside,And,Clothing,2592.77,15,38891.55
Store_13,East Christopher,Machine,Sports,4671.7,23,107449.1
Store_20,Blackburnville,Environment,Clothing,7950.67,28,222618.76
Store_10,Lopezborough,Because,Home,2224.71,33,73415.43
Store_16,North Ryanside,Story,Home,3854.16,30,115624.8
Store_15,South Mikeside,Main,Sports,2935.18,1,2935.18
Store_18,West Michael,Available,Sports,4419.55,49,216557.95
Store_6,Claudiashire,Animal,Electronics,2095.34,24,50288.16
Store_15,North Jameston,Yet,Home,6215.17,37,229961.29
Store_4,South Cherylton,Soldier,Clothing,6039.62,9,54356.58
Store_13,Youngfurt,Establish,Sports,3738.64,43,160761.52
Store_13,New Pamela,Money,Clothing,2033.39,44,89469.16
Store_17,South Maria,Trouble,Electronics,5620.36,31,174231.16
Store_7,New Taratown,Everyone,Clothing,1154.86,50,57743.0
Store_3,Port Douglas,Religious,Beauty,5949.39,38,226076.82
Store_7,Dorseyfurt,Here,Home,4833.44,26,125669.44
Store_17,Stephanieberg,Person,Sports,3134.13,12,37609.56
Store_15,West Gabriel,Politics,Sports,1518.19,26,39472.94
Store_9,Kristenmouth,Prove,Electronics,1370.98,9,12338.82
Store_16,Fordborough,Receive,Electronics,3457.35,48,165952.8
Store_4,Lake Lauren,Fine,Sports,2982.41,12,35788.92
Store_9,West Frank,Teacher,Home,6521.4,47,306505.8
Store_13,East Scottburgh,She,Electronics,4834.69,24,116032.56
Store_13,North Stevenburgh,Civil,Sports,3394.78,29,98448.62
Store_5,East Anthony,Guy,Home,1484.35,35,51952.25
Store_17,Jimmystad,According,Electronics,7358.32,47,345841.04
Store_9,New Adam,Choice,Clothing,5138.73,7,35971.11
Store_18,North Melissa,Next,Electronics,7607.84,17,129333.28
Store_3,Port Gregory,Two,Sports,4160.91,16,66574.56
Store_6,West Dean,Environmental,Sports,1567.14,33,51715.62
Store_20,Jacobfort,Only,Beauty,6278.2,43,269962.6
Store_5,Port Paula,Phone,Beauty,5701.17,15,85517.55
Store_5,North Robertoburgh,Reveal,Electronics,4377.52,31,135703.12
Store_18,Kristenmouth,Which,Electronics,1764.04,45,79381.8
Store_15,Webertown,Lead,Beauty,7881.08,6,47286.48
Store_13,Nguyentown,Myself,Electronics,1331.61,38,50601.18
Store_3,East Kevinhaven,Wear,Sports,7918.47,25,197961.75
Store_2,South Elizabethtown,Nor,Clothing,2385.86,11,26244.46
Store_14,Harristown,Authority,Electronics,2623.29,24,62958.96
Store_18,Port Brentfort,Perhaps,Electronics,4009.18,30,120275.4
Store_20,Jenningsberg,Fear,Home,3765.77,12,45189.24
Store_6,West Barbara,Conference,Electronics,4989.12,9,44902.08
Store_5,North Alanport,News,Beauty,1415.03,41,58016.23
Store_11,North Johnbury,Recent,Home,6817.44,11,74991.84
Store_20,Lake Amyton,Herself,Sports,7166.12,14,100325.68
Store_5,West Benjaminfurt,Field,Electronics,6449.13,22,141880.86
Store_9,Foxfort,Energy,Electronics,6911.13,5,34555.65
Store_14,East Sallyfort,Religious,Beauty,5835.65,19,110877.35
Store_8,Dorothybury,Western,Electronics,918.62,17,15616.54
Store_2,Pattersonborough,Happy,Electronics,7312.5,31,226687.5
Store_9,Abigailberg,Little,Clothing,2432.81,29,70551.49
Store_1,Harrismouth,Wonder,Clothing,304.93,24,7318.32
Store_13,Christineborough,Seven,Home,5733.32,44,252266.08
Store_19,East Caitlinton,As,Electronics,321.24,14,4497.36
Store_11,East Christopher,Month,Home,7210.03,23,165830.69
Store_18,West Seanport,Black,Electronics,4249.37,12,50992.44
Store_9,Lopezborough,Read,Clothing,4908.27,47,230688.69
Store_17,Fitzgeraldfort,Same,Home,1699.99,43,73099.57
Store_18,West Peterfort,Out,Home,5955.94,6,35735.64
Store_7,South Brittany,Do,Clothing,3702.92,3,11108.76
Store_9,North Johnbury,Sit,Clothing,1741.08,16,27857.28
Store_16,North Michaelport,Mind,Sports,1651.76,8,13214.08
Store_2,North Christinamouth,Plan,Home,175.86,28,4924.08
Store_10,Port Stephanie,Billion,Beauty,4850.7,32,155222.4
Store_17,Nicholasport,Interesting,Sports,2795.02,44,122980.88
Store_16,East Anthony,Increase,Electronics,7797.4,31,241719.4
Store_3,West Leslie,Writer,Electronics,4354.86,12,52258.32
Store_7,East Lisa,Risk,Sports,3827.82,44,168424.08
Store_6,Codyborough,Professional,Clothing,6307.91,11,69387.01
Store_4,New James,Maybe,Sports,3828.66,20,76573.2
Store_12,South Josephland,Myself,Electronics,3208.98,27,86642.46
Store_3,Port Angela,Collection,Electronics,6566.41,13,85363.33
Store_13,South Alexisville,Go,Sports,2672.91,36,96224.76
Store_4,Woodbury,After,Beauty,5810.51,47,273093.97
Store_15,West Charlesport,Write,Clothing,4730.3,4,18921.2
Store_1,Johnsonbury,Test,Sports,7058.71,5,35293.55
Store_19,Williamsport,Hard,Sports,795.24,16,12723.84
Store_1,South Clinton,Me,Beauty,637.23,45,28675.35
Store_16,East Gloria,Catch,Sports,2961.41,13,38498.33
Store_5,East Gloria,Collection,Beauty,3230.83,32,103386.56
Store_4,Port Craigview,Door,Electronics,4083.27,21,85748.67
Store_18,North Katieshire,Mouth,Home,6266.65,35,219332.75
Store_6,North Jenna,Face,Beauty,6560.27,30,196808.1
Store_18,Bradleyville,May,Sports,5571.43,28,156000.04
Store_11,Port Keithhaven,Accept,Beauty,1288.91,15,19333.65
Store_16,Harpermouth,Decide,Home,7054.46,37,261015.02
Store_13,Matthewsfort,Team,Home,411.68,9,3705.12
Store_18,Michelleton,Several,Clothing,7928.93,15,118933.95
Store_19,Garciaborough,Word,Electronics,5977.14,48,286902.72
Store_16,Lake Stephenberg,State,Electronics,833.53,12,10002.36
Store_4,Riverastad,Instead,Beauty,4878.3,48,234158.4
Store_9,South Kathy,Admit,Electronics,7564.69,2,15129.38
Store_2,Taylorland,Dog,Beauty,5250.81,15,78762.15
Store_15,Lake Coreyville,Know,Sports,2653.84,10,26538.4
Store_19,Taylorbury,Collection,Electronics,4810.02,14,67340.28
Store_5,Dominiquemouth,Enough,Clothing,7725.87,48,370841.76
Store_20,Reillytown,Head,Sports,7280.95,17,123776.15
Store_18,Madisonview,Politics,Clothing,4361.85,49,213730.65
Store_20,Christopherbury,Life,Clothing,988.04,31,30629.24
Store_19,Meghanfort,Per,Sports,7232.78,9,65095.02
Store_5,Duncanland,Foreign,Electronics,6830.55,13,88797.15
Store_19,Lake Saraland,Opportunity,Beauty,7106.65,7,49746.55
Store_13,Williamhaven,Claim,Home,7902.38,18,142242.84
Store_3,Hernandezville,Student,Home,370.38,25,9259.5
Store_11,West Morgantown,Main,Clothing,192.53,31,5968.43
Store_6,South Susanville,East,Electronics,3574.92,48,171596.16
Store_18,Lake Jason,Gun,Sports,6198.86,30,185965.8
Store_4,North Alexandrachester,Interview,Electronics,4392.22,7,30745.54
Store_14,South Jessica,Whom,Sports,4471.06,6,26826.36
Store_10,Lake Brandiview,Security,Beauty,2896.1,39,112947.9
Store_4,Gregoryside,Measure,Home,7977.68,11,87754.48
Store_20,East Jacqueline,Happen,Clothing,4916.36,13,63912.68
Store_15,Lake Debra,Management,Electronics,5800.23,20,116004.6
Store_14,Duncanland,Several,Home,567.86,27,15332.22
Store_7,Michaelhaven,Enough,Electronics,6691.2,5,33456.0
Store_15,Paulfort,Again,Clothing,5410.68,49,265123.32
Store_4,East Margaret,Alone,Home,3562.35,8,28498.8
Store_19,New Bradport,Note,Sports,3113.86,17,52935.62
Store_6,South Jason,Write,Sports,799.73,47,37587.31
Store_7,Lake Joseph,Commercial,Electronics,931.0,50,46550.0
Store_1,Andrewstown,Month,Sports,2084.87,23,47952.01
Store_17,Michaelton,Commercial,Clothing,2199.46,50,109973.0
Store_6,South Elizabeth,Issue,Electronics,4763.71,42,200075.82
Store_7,Jonesbury,Management,Electronics,2843.71,29,82467.59
Store_15,North Benjamin,Evening,Beauty,290.74,22,6396.28
Store_16,New Jill,End,Sports,2064.74,29,59877.46
Store_1,North Martin,Instead,Home,5221.47,48,250630.56
Store_20,West Bianca,Nearly,Sports,5944.89,15,89173.35
Store_9,Davisshire,Million,Home,6076.86,13,78999.18
Store_12,North Ashleystad,Price,Clothing,225.83,13,2935.79
Store_14,Reidstad,Campaign,Home,5595.53,13,72741.89
Store_15,Weissshire,Stock,Sports,1150.96,25,28774.0
Store_5,Hollyville,Professional,Clothing,2042.64,10,20426.4
Store_7,North Jasmin,Hour,Clothing,5218.37,14,73057.18
Store_11,Tuckerport,Voice,Electronics,7987.14,13,103832.82
Store_15,Gabrielside,Everyone,Sports,6447.07,17,109600.19
Store_18,North Anthonyport,Let,Clothing,7891.42,16,126262.72
Store_4,Lake Ryanville,Stand,Sports,4872.32,47,228999.04
Store_14,Linhaven,Them,Sports,3735.89,29,108340.81
Store_20,North Veronica,Third,Home,2846.06,46,130918.76
Store_9,Martinshire,All,Sports,317.86,39,12396.54
Store_19,Adamsshire,Visit,Sports,2506.82,15,37602.3
Store_19,Mooreland,Ever,Sports,4915.8,46,226126.8
Store_9,North Patricia,Often,Electronics,1637.49,39,63862.11
Store_11,Mullinshaven,Her,Sports,3288.09,45,147964.05
Store_17,North Kevinton,Do,Beauty,5687.38,17,96685.46
Store_15,South Scott,Responsibility,Beauty,842.82,17,14327.94
Store_14,Port Kevin,Easy,Beauty,7882.52,1,7882.52
Store_11,Jameshaven,Past,Sports,1461.9,41,59937.9
Store_10,New Brittany,Together,Home,7142.35,46,328548.1
Store_16,Barryhaven,Choice,Home,7531.56,20,150631.2
Store_20,South Christinaview,Draw,Beauty,1326.5,40,53060.0
Store_14,Morganbury,Why,Beauty,2772.92,24,66550.08
Store_15,Watsonborough,Movie,Electronics,5311.31,49,260254.19
Store_18,Donaldchester,Past,Home,3214.06,35,112492.1
Store_19,Lynnberg,Behind,Sports,3293.48,25,82337.0
Store_2,East Paul,Over,Home,7939.07,50,396953.5
Store_8,Tonyburgh,Recognize,Beauty,6008.03,37,222297.11
Store_8,West Christophermouth,Attack,Sports,7717.08,4,30868.32
Store_4,West Tonya,Month,Sports,7294.23,7,51059.61
Store_18,Bradleyville,Head,Electronics,4942.83,3,14828.49
Store_13,Taraland,Bit,Clothing,1904.14,26,49507.64
Store_7,West Christy,Charge,Electronics,6923.57,41,283866.37
Store_1,North Albertburgh,Hundred,Electronics,2296.88,13,29859.44
Store_11,Curryburgh,Mention,Beauty,1118.22,45,50319.9
Store_2,South Michael,Dinner,Clothing,7553.67,17,128412.39
Store_13,East Michael,Eye,Home,1043.27,13,13562.51
Store_19,Clarkview,Example,Electronics,400.45,25,10011.25
Store_7,New Kaitlynfurt,Project,Electronics,4816.31,3,14448.93
Store_10,Port Danielfurt,Phone,Beauty,1306.41,17,22208.97
Store_8,Michaelhaven,Give,Sports,1553.31,13,20193.03
Store_11,South Juan,Understand,Clothing,4499.14,10,44991.4
Store_2,Peckville,Toward,Home,5791.81,47,272215.07
Store_2,East Kimberlyville,Hot,Electronics,6528.28,50,326414.0
Store_8,Flowersbury,If,Beauty,3863.78,37,142959.86
Store_5,Wardport,Fill,Electronics,7843.04,41,321564.64
Store_14,Hensonberg,Hotel,Clothing,1477.39,25,36934.75
Store_11,Lake Johnburgh,Data,Beauty,7050.46,15,105756.9
Store_10,Goodmanville,Management,Electronics,3606.75,25,90168.75
Store_15,Miguelton,Often,Clothing,1608.62,13,20912.06
Store_16,North Bruce,News,Sports,3203.35,31,99303.85
Store_13,Andrewstown,Tough,Beauty,4458.38,11,49042.18
Store_20,Carolfort,Go,Clothing,1461.49,48,70151.52
Store_15,Adammouth,Baby,Electronics,6957.44,9,62616.96
Store_5,Lake Bethany,Many,Beauty,616.34,2,1232.68
